31-03-2018 19-44-39:	ERR:	Failed to initialise world
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
31-03-2018 19-44-44:	INFO:	Updating 3 JObjects
31-03-2018 19-44-44:	INFO:	0.0108041
31-03-2018 19-44-44:	INFO:	92.5576
